171,1,Ear Strip Wax (No Inside) (Strip Wax),1,,U,Regular Strip Wax,1,1,0,8,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
172,1,Knuckles (Strip Wax),1,,U,Regular Strip Wax,1,1,0,4,0,0,6,2,24-06-2020 16:25,24-06-2020 16:25
173,1,Hand (Strip Wax),1,,U,Regular Strip Wax,1,1,0,8,0,0,6,2,24-06-2020 16:25,24-06-2020 16:25
174,1,Back of The Neck (Strip Wax),1,,U,Female Regular Strip Wax,1,1,0,10,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
175,1,Full Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,17,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
176,1,Half Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
177,1,3/4 Arms (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,14.5,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
178,1,Chest Wax (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,16,0,0,30,2,24-06-2020 16:25,24-06-2020 16:25
179,1,Under Arms or Bikini Line (Thigh not included) (Strip Wax),1,,F,Female Regular Strip Wax,1,1,0,8,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
180,1,Full Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,20,0,0,25,2,24-06-2020 16:25,24-06-2020 16:25
181,1,Top Half Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,16.5,0,0,22,2,24-06-2020 16:25,24-06-2020 16:25
182,1,Bottom Half Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,14.5,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
183,1,3/4 Legs (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,17,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
184,1,Deep Bikini Line (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
185,1,Brazilian (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,18,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
186,1,Hollywood (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,25,0,0,25,2,24-06-2020 16:25,24-06-2020 16:25
187,1,Buttocks (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,12,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
188,1,Perianal Only (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,5,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
189,1,Full Stomach OR Full Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,20,0,0,30,2,24-06-2020 16:25,24-06-2020 16:25
190,1,Half Stomach OR Half Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,15,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
191,1,Full Stomach AND Full Back (Strip Wax),1,,F,Female Regular Strip Wax,1,0,0,35,0,0,45,2,24-06-2020 16:25,24-06-2020 16:25
192,1,"Full Waxing (Not Breakable) (Includes F/Arms, F/Legs, U/Arms, B/Line) (Strip Wax)",1,,F,Female Regular Strip Wax,1,0,0,45,0,0,35,2,24-06-2020 16:25,24-06-2020 16:25
193,1,"Full Body Waxing (Not Breakable) (F/Arms, F/Legs, U/Arms, B/Line, F/Stomach & F/Back) (Strip Wax)",1,,F,Female Regular Strip Wax,1,0,0,70,0,0,65,2,24-06-2020 16:25,24-06-2020 16:25
